time_ns,id,truth_label,classification_state,feature_rcs,feature_length,predicted_class,predicted_prob,prob_TargetSmall,prob_TargetMedium,prob_TargetLarge,predicted_group,predicted_group_prob,group_prob_SmallTargets,group_prob_LargeTargets
75000000000,1,TargetMedium,full,6.299106,0.627282,TargetMedium,0.816751,0.000002,0.816751,0.183247,LargeTargets,0.999998,0.000002,0.999998
75000000000,0,TargetSmall,full,2.288135,0.965139,TargetSmall,0.876970,0.876970,0.121944,0.001086,SmallTargets,0.876970,0.876970,0.123030
76000000000,0,TargetSmall,full,2.774903,0.965139,TargetSmall,0.735598,0.735598,0.261403,0.002999,SmallTargets,0.735598,0.735598,0.264402
76000000000,1,TargetMedium,full,6.818235,0.627282,TargetMedium,0.693819,0.000000,0.693819,0.306181,LargeTargets,1.000000,0.000000,1.000000
76000000000,2,TargetLarge,partial,9.256082,nan,TargetLarge,0.975865,0.000000,0.024135,0.975865,LargeTargets,1.000000,0.000000,1.000000
77000000000,1,TargetMedium,partial,2.271049,nan,TargetSmall,0.898722,0.898722,0.099952,0.001326,SmallTargets,0.898722,0.898722,0.101278
77000000000,2,TargetLarge,partial,4.650235,nan,TargetMedium,0.927635,0.007180,0.927635,0.065185,LargeTargets,0.992820,0.007180,0.992820
78000000000,1,TargetMedium,partial,3.637919,nan,TargetMedium,0.730908,0.247004,0.730908,0.022088,LargeTargets,0.752996,0.247004,0.752996
78000000000,2,TargetLarge,partial,7.495107,nan,TargetLarge,0.686291,0.000000,0.313709,0.686291,LargeTargets,1.000000,0.000000,1.000000
79000000000,0,TargetSmall,partial,2.034962,nan,TargetSmall,0.926871,0.926871,0.072266,0.000863,SmallTargets,0.926871,0.926871,0.073129
79000000000,1,TargetMedium,full,5.114072,1.425972,TargetMedium,0.893679,0.000180,0.893679,0.106141,LargeTargets,0.999820,0.000180,0.999820
79000000000,2,TargetLarge,partial,10.232213,nan,TargetLarge,0.996228,0.000000,0.003772,0.996228,LargeTargets,1.000000,0.000000,1.000000
80000000000,1,TargetMedium,full,5.076264,1.425972,TargetMedium,0.897245,0.000216,0.897245,0.102539,LargeTargets,0.999784,0.000216,0.999784
80000000000,2,TargetLarge,full,4.708286,0.137313,TargetMedium,0.953916,0.014367,0.953916,0.031717,LargeTargets,0.985633,0.014367,0.985633
80000000000,0,TargetSmall,full,0.975767,0.641049,TargetSmall,0.978387,0.978387,0.021516,0.000097,SmallTargets,0.978387,0.978387,0.021613
81000000000,0,TargetSmall,full,1.025208,0.641049,TargetSmall,0.978159,0.978159,0.021742,0.000099,SmallTargets,0.978159,0.978159,0.021841
81000000000,1,TargetMedium,partial,4.937561,nan,TargetMedium,0.913460,0.001965,0.913460,0.084575,LargeTargets,0.998035,0.001965,0.998035
81000000000,2,TargetLarge,partial,9.245011,nan,TargetLarge,0.975384,0.000000,0.024616,0.975384,LargeTargets,1.000000,0.000000,1.000000
82000000000,1,TargetMedium,partial,5.272260,nan,TargetMedium,0.884399,0.000381,0.884399,0.115220,LargeTargets,0.999619,0.000381,0.999619
82000000000,2,TargetLarge,partial,9.047503,nan,TargetLarge,0.965199,0.000000,0.034801,0.965199,LargeTargets,1.000000,0.000000,1.000000
83000000000,1,TargetMedium,partial,5.288136,nan,TargetMedium,0.882708,0.000351,0.882708,0.116941,LargeTargets,0.999649,0.000351,0.999649
83000000000,2,TargetLarge,partial,8.494161,nan,TargetLarge,0.914011,0.000000,0.085989,0.914011,LargeTargets,1.000000,0.000000,1.000000
84000000000,0,TargetSmall,full,2.693479,0.089388,TargetSmall,0.911188,0.911188,0.088165,0.000647,SmallTargets,0.911188,0.911188,0.088812
84000000000,1,TargetMedium,partial,4.462686,nan,TargetMedium,0.929203,0.015786,0.929203,0.055012,LargeTargets,0.984214,0.015786,0.984214
84000000000,2,TargetLarge,partial,7.257506,nan,TargetLarge,0.607174,0.000000,0.392826,0.607174,LargeTargets,1.000000,0.000000,1.000000
85000000000,0,TargetSmall,full,1.383131,0.089388,TargetSmall,0.984243,0.984243,0.015691,0.000066,SmallTargets,0.984243,0.984243,0.015757
85000000000,1,TargetMedium,full,6.784400,0.711549,TargetMedium,0.693121,0.000000,0.693121,0.306879,LargeTargets,1.000000,0.000000,1.000000
85000000000,2,TargetLarge,full,9.150532,0.971581,TargetLarge,0.957165,0.000000,0.042835,0.957165,LargeTargets,1.000000,0.000000,1.000000
86000000000,2,TargetLarge,full,8.403790,0.971581,TargetLarge,0.859535,0.000000,0.140465,0.859535,LargeTargets,1.000000,0.000000,1.000000
86000000000,1,TargetMedium,partial,1.734978,nan,TargetSmall,0.947960,0.947960,0.051494,0.000546,SmallTargets,0.947960,0.947960,0.052040
87000000000,1,TargetMedium,partial,8.126716,nan,TargetLarge,0.853167,0.000000,0.146833,0.853167,LargeTargets,1.000000,0.000000,1.000000
87000000000,2,TargetLarge,partial,4.984864,nan,TargetMedium,0.910113,0.001571,0.910113,0.088316,LargeTargets,0.998429,0.001571,0.998429
88000000000,1,TargetMedium,partial,2.877196,nan,TargetSmall,0.727286,0.727286,0.267820,0.004894,SmallTargets,0.727286,0.727286,0.272714
88000000000,2,TargetLarge,partial,4.841745,nan,TargetMedium,0.919429,0.003062,0.919429,0.077509,LargeTargets,0.996938,0.003062,0.996938
89000000000,0,TargetSmall,partial,1.506328,nan,TargetSmall,0.957344,0.957344,0.042242,0.000414,SmallTargets,0.957344,0.957344,0.042656
89000000000,1,TargetMedium,partial,6.783201,nan,TargetMedium,0.556060,0.000000,0.556060,0.443940,LargeTargets,1.000000,0.000000,1.000000
89000000000,2,TargetLarge,full,9.347933,1.714805,TargetLarge,0.987051,0.000000,0.012949,0.987051,LargeTargets,1.000000,0.000000,1.000000
90000000000,0,TargetSmall,full,1.992968,0.168731,TargetSmall,0.970919,0.970919,0.028929,0.000153,SmallTargets,0.970919,0.970919,0.029081
90000000000,1,TargetMedium,full,6.223777,1.233293,TargetMedium,0.750058,0.000001,0.750058,0.249942,LargeTargets,0.999999,0.000001,0.999999
90000000000,2,TargetLarge,full,9.571960,1.714805,TargetLarge,0.991439,0.000000,0.008561,0.991439,LargeTargets,1.000000,0.000000,1.000000
91000000000,1,TargetMedium,partial,3.635461,nan,TargetMedium,0.729530,0.248463,0.729530,0.022007,LargeTargets,0.751537,0.248463,0.751537
91000000000,2,TargetLarge,partial,9.431721,nan,TargetLarge,0.982427,0.000000,0.017573,0.982427,LargeTargets,1.000000,0.000000,1.000000
92000000000,1,TargetMedium,partial,5.019427,nan,TargetMedium,0.907506,0.001332,0.907506,0.091161,LargeTargets,0.998668,0.001332,0.998668
92000000000,2,TargetLarge,partial,8.604074,nan,TargetLarge,0.927533,0.000000,0.072467,0.927533,LargeTargets,1.000000,0.000000,1.000000
93000000000,1,TargetMedium,partial,8.100566,nan,TargetLarge,0.847830,0.000000,0.152170,0.847830,LargeTargets,1.000000,0.000000,1.000000
93000000000,2,TargetLarge,partial,6.199569,nan,TargetMedium,0.726723,0.000002,0.726723,0.273275,LargeTargets,0.999998,0.000002,0.999998
94000000000,0,TargetSmall,partial,1.533935,nan,TargetSmall,0.956432,0.956432,0.043141,0.000427,SmallTargets,0.956432,0.956432,0.043568
94000000000,1,TargetMedium,partial,4.892489,nan,TargetMedium,0.916407,0.002424,0.916407,0.081169,LargeTargets,0.997576,0.002424,0.997576
94000000000,2,TargetLarge,full,11.576813,2.755177,TargetLarge,0.999982,0.000000,0.000018,0.999982,LargeTargets,1.000000,0.000000,1.000000
95000000000,0,TargetSmall,full,1.552206,0.511471,TargetSmall,0.975872,0.975872,0.024009,0.000119,SmallTargets,0.975872,0.975872,0.024128
95000000000,2,TargetLarge,full,9.367024,2.755177,TargetLarge,0.998320,0.000000,0.001680,0.998320,LargeTargets,1.000000,0.000000,1.000000
95000000000,1,TargetMedium,full,4.237391,0.385539,TargetMedium,0.899591,0.079672,0.899591,0.020737,LargeTargets,0.920328,0.079672,0.920328
96000000000,1,TargetMedium,full,5.774187,0.385539,TargetMedium,0.902989,0.000059,0.902989,0.096952,LargeTargets,0.999941,0.000059,0.999941
96000000000,2,TargetLarge,partial,7.852492,nan,TargetLarge,0.790183,0.000000,0.209817,0.790183,LargeTargets,1.000000,0.000000,1.000000
97000000000,1,TargetMedium,partial,6.230369,nan,TargetMedium,0.719097,0.000002,0.719097,0.280902,LargeTargets,0.999998,0.000002,0.999998
97000000000,2,TargetLarge,partial,7.998427,nan,TargetLarge,0.825631,0.000000,0.174369,0.825631,LargeTargets,1.000000,0.000000,1.000000
98000000000,1,TargetMedium,partial,6.061886,nan,TargetMedium,0.758780,0.000004,0.758780,0.241216,LargeTargets,0.999996,0.000004,0.999996
98000000000,2,TargetLarge,partial,12.996099,nan,TargetLarge,0.999993,0.000000,0.000007,0.999993,LargeTargets,1.000000,0.000000,1.000000
99000000000,1,TargetMedium,partial,3.879338,nan,TargetMedium,0.841283,0.128183,0.841283,0.030534,LargeTargets,0.871817,0.128183,0.871817
99000000000,2,TargetLarge,partial,9.484030,nan,TargetLarge,0.984036,0.000000,0.015964,0.984036,LargeTargets,1.000000,0.000000,1.000000
100000000000,0,TargetSmall,full,0.506119,0.523168,TargetSmall,0.981026,0.981026,0.018900,0.000074,SmallTargets,0.981026,0.981026,0.018974
100000000000,1,TargetMedium,full,6.374257,0.891687,TargetMedium,0.773029,0.000001,0.773029,0.226970,LargeTargets,0.999999,0.000001,0.999999
100000000000,2,TargetLarge,full,12.411650,0.755178,TargetLarge,0.999948,0.000000,0.000052,0.999948,LargeTargets,1.000000,0.000000,1.000000
101000000000,0,TargetSmall,full,2.662523,0.523168,TargetSmall,0.887791,0.887791,0.111307,0.000902,SmallTargets,0.887791,0.887791,0.112209
101000000000,1,TargetMedium,full,4.254711,0.891687,TargetMedium,0.935754,0.035264,0.935754,0.028983,LargeTargets,0.964736,0.035264,0.964736
101000000000,2,TargetLarge,full,10.317410,0.755178,TargetLarge,0.994434,0.000000,0.005566,0.994434,LargeTargets,1.000000,0.000000,1.000000
102000000000,1,TargetMedium,partial,5.130553,nan,TargetMedium,0.898226,0.000776,0.898226,0.100998,LargeTargets,0.999224,0.000776,0.999224
102000000000,2,TargetLarge,partial,7.441148,nan,TargetLarge,0.668848,0.000000,0.331152,0.668848,LargeTargets,1.000000,0.000000,1.000000
103000000000,1,TargetMedium,partial,3.472071,nan,TargetMedium,0.629210,0.353912,0.629210,0.016877,LargeTargets,0.646088,0.353912,0.646088
103000000000,2,TargetLarge,partial,11.828503,nan,TargetLarge,0.999882,0.000000,0.000118,0.999882,LargeTargets,1.000000,0.000000,1.000000
104000000000,0,TargetSmall,full,2.021812,0.493152,TargetSmall,0.961103,0.961103,0.038670,0.000227,SmallTargets,0.961103,0.961103,0.038897
104000000000,1,TargetMedium,partial,7.559246,nan,TargetLarge,0.706509,0.000000,0.293491,0.706509,LargeTargets,1.000000,0.000000,1.000000
104000000000,2,TargetLarge,partial,11.363948,nan,TargetLarge,0.999659,0.000000,0.000341,0.999659,LargeTargets,1.000000,0.000000,1.000000
105000000000,0,TargetSmall,full,1.910422,0.493152,TargetSmall,0.966161,0.966161,0.033650,0.000189,SmallTargets,0.966161,0.966161,0.033839
105000000000,1,TargetMedium,full,4.389584,1.630232,TargetMedium,0.925550,0.002121,0.925550,0.072329,LargeTargets,0.997879,0.002121,0.997879
105000000000,2,TargetLarge,full,10.627377,1.446574,TargetLarge,0.998478,0.000000,0.001522,0.998478,LargeTargets,1.000000,0.000000,1.000000
106000000000,1,TargetMedium,full,5.965031,1.630232,TargetMedium,0.714919,0.000001,0.714919,0.285081,LargeTargets,0.999999,0.000001,0.999999
106000000000,2,TargetLarge,full,11.409941,1.446574,TargetLarge,0.999721,0.000000,0.000279,0.999721,LargeTargets,1.000000,0.000000,1.000000
107000000000,1,TargetMedium,partial,4.506089,nan,TargetMedium,0.929564,0.013211,0.929564,0.057225,LargeTargets,0.986789,0.013211,0.986789
107000000000,2,TargetLarge,partial,8.195098,nan,TargetLarge,0.866466,0.000000,0.133534,0.866466,LargeTargets,1.000000,0.000000,1.000000
108000000000,1,TargetMedium,partial,3.418045,nan,TargetMedium,0.593313,0.391361,0.593313,0.015326,LargeTargets,0.608639,0.391361,0.608639
108000000000,2,TargetLarge,partial,5.833187,nan,TargetMedium,0.804831,0.000018,0.804831,0.195151,LargeTargets,0.999982,0.000018,0.999982
109000000000,0,TargetSmall,partial,1.362798,nan,TargetSmall,0.961285,0.961285,0.038355,0.000360,SmallTargets,0.961285,0.961285,0.038715
109000000000,1,TargetMedium,full,5.712978,1.198113,TargetMedium,0.851058,0.000016,0.851058,0.148926,LargeTargets,0.999984,0.000016,0.999984
109000000000,2,TargetLarge,partial,8.579967,nan,TargetLarge,0.924732,0.000000,0.075268,0.924732,LargeTargets,1.000000,0.000000,1.000000
110000000000,0,TargetSmall,full,0.755400,0.658447,TargetSmall,0.978109,0.978109,0.021796,0.000095,SmallTargets,0.978109,0.978109,0.021891
110000000000,1,TargetMedium,full,5.242030,1.198113,TargetMedium,0.905130,0.000202,0.905130,0.094668,LargeTargets,0.999798,0.000202,0.999798
110000000000,2,TargetLarge,full,9.943376,2.172738,TargetLarge,0.998053,0.000000,0.001947,0.998053,LargeTargets,1.000000,0.000000,1.000000
111000000000,2,TargetLarge,full,9.156818,2.172738,TargetLarge,0.991484,0.000000,0.008516,0.991484,LargeTargets,1.000000,0.000000,1.000000
111000000000,1,TargetMedium,partial,3.639645,nan,TargetMedium,0.731872,0.245982,0.731872,0.022145,LargeTargets,0.754018,0.245982,0.754018
112000000000,1,TargetMedium,partial,6.660986,nan,TargetMedium,0.595879,0.000000,0.595879,0.404120,LargeTargets,1.000000,0.000000,1.000000
112000000000,2,TargetLarge,partial,6.320743,nan,TargetMedium,0.695762,0.000001,0.695762,0.304237,LargeTargets,0.999999,0.000001,0.999999
113000000000,1,TargetMedium,partial,2.955945,nan,TargetSmall,0.688762,0.688762,0.305390,0.005849,SmallTargets,0.688762,0.688762,0.311238
113000000000,2,TargetLarge,partial,7.865674,nan,TargetLarge,0.793563,0.000000,0.206437,0.793563,LargeTargets,1.000000,0.000000,1.000000
114000000000,0,TargetSmall,partial,3.805187,nan,TargetMedium,0.812860,0.159285,0.812860,0.027855,LargeTargets,0.840715,0.159285,0.840715
114000000000,1,TargetMedium,full,6.629158,0.246697,TargetMedium,0.771156,0.000000,0.771156,0.228844,LargeTargets,1.000000,0.000000,1.000000
114000000000,2,TargetLarge,partial,5.698529,nan,TargetMedium,0.827975,0.000038,0.827975,0.171986,LargeTargets,0.999962,0.000038,0.999962
115000000000,0,TargetSmall,full,2.187851,0.486740,TargetSmall,0.951365,0.951365,0.048331,0.000304,SmallTargets,0.951365,0.951365,0.048635
115000000000,1,TargetMedium,full,2.697982,0.246697,TargetSmall,0.905004,0.905004,0.094287,0.000710,SmallTargets,0.905004,0.905004,0.094996
115000000000,2,TargetLarge,full,12.183435,2.706594,TargetLarge,0.999995,0.000000,0.000005,0.999995,LargeTargets,1.000000,0.000000,1.000000
116000000000,1,TargetMedium,partial,5.164599,nan,TargetMedium,0.895110,0.000656,0.895110,0.104235,LargeTargets,0.999344,0.000656,0.999344
116000000000,2,TargetLarge,partial,10.027591,nan,TargetLarge,0.994334,0.000000,0.005666,0.994334,LargeTargets,1.000000,0.000000,1.000000
117000000000,1,TargetMedium,partial,4.614774,nan,TargetMedium,0.928504,0.008363,0.928504,0.063133,LargeTargets,0.991637,0.008363,0.991637
117000000000,2,TargetLarge,partial,5.754953,nan,TargetMedium,0.818619,0.000028,0.818619,0.181354,LargeTargets,0.999972,0.000028,0.999972
118000000000,1,TargetMedium,partial,2.437245,nan,TargetSmall,0.869280,0.869280,0.128867,0.001853,SmallTargets,0.869280,0.869280,0.130720
118000000000,2,TargetLarge,partial,10.925581,nan,TargetLarge,0.999109,0.000000,0.000891,0.999109,LargeTargets,1.000000,0.000000,1.000000
119000000000,1,TargetMedium,partial,6.874708,nan,TargetMedium,0.525263,0.000000,0.525263,0.474737,LargeTargets,1.000000,0.000000,1.000000
119000000000,2,TargetLarge,partial,8.448381,nan,TargetLarge,0.907790,0.000000,0.092210,0.907790,LargeTargets,1.000000,0.000000,1.000000
120000000000,1,TargetMedium,full,7.044730,1.678514,TargetLarge,0.633109,0.000000,0.366891,0.633109,LargeTargets,1.000000,0.000000,1.000000
120000000000,2,TargetLarge,full,9.660638,1.548404,TargetLarge,0.990848,0.000000,0.009152,0.990848,LargeTargets,1.000000,0.000000,1.000000
120000000000,0,TargetSmall,full,1.517251,0.543227,TargetSmall,0.975578,0.975578,0.024301,0.000121,SmallTargets,0.975578,0.975578,0.024422
121000000000,0,TargetSmall,full,2.421907,0.543227,TargetSmall,0.924831,0.924831,0.074630,0.000538,SmallTargets,0.924831,0.924831,0.075169
121000000000,1,TargetMedium,full,2.752011,1.678514,TargetMedium,0.756003,0.224588,0.756003,0.019409,LargeTargets,0.775412,0.224588,0.775412
121000000000,2,TargetLarge,full,8.082976,1.548404,TargetLarge,0.872048,0.000000,0.127952,0.872048,LargeTargets,1.000000,0.000000,1.000000
122000000000,1,TargetMedium,partial,6.424574,nan,TargetMedium,0.667224,0.000000,0.667224,0.332776,LargeTargets,1.000000,0.000000,1.000000
122000000000,2,TargetLarge,partial,8.289935,nan,TargetLarge,0.883366,0.000000,0.116634,0.883366,LargeTargets,1.000000,0.000000,1.000000
123000000000,1,TargetMedium,partial,2.998568,nan,TargetSmall,0.666065,0.666065,0.327499,0.006436,SmallTargets,0.666065,0.666065,0.333935
123000000000,2,TargetLarge,partial,13.556959,nan,TargetLarge,0.999998,0.000000,0.000002,0.999998,LargeTargets,1.000000,0.000000,1.000000
124000000000,0,TargetSmall,partial,2.695792,nan,TargetSmall,0.799640,0.799640,0.197111,0.003249,SmallTargets,0.799640,0.799640,0.200360
124000000000,1,TargetMedium,full,2.962478,1.024368,TargetSmall,0.609531,0.609531,0.385278,0.005192,SmallTargets,0.609531,0.609531,0.390469
124000000000,2,TargetLarge,partial,6.998566,nan,TargetLarge,0.517334,0.000000,0.482666,0.517334,LargeTargets,1.000000,0.000000,1.000000
125000000000,1,TargetMedium,full,5.180971,1.024368,TargetMedium,0.922947,0.000445,0.922947,0.076608,LargeTargets,0.999555,0.000445,0.999555
125000000000,2,TargetLarge,full,8.983527,0.493065,TargetLarge,0.924376,0.000000,0.075624,0.924376,LargeTargets,1.000000,0.000000,1.000000
125000000000,0,TargetSmall,full,2.882420,1.275549,TargetMedium,0.509679,0.481907,0.509679,0.008414,LargeTargets,0.518093,0.481907,0.518093
126000000000,0,TargetSmall,full,1.881043,1.275549,TargetSmall,0.845074,0.845074,0.153377,0.001549,SmallTargets,0.845074,0.845074,0.154926
126000000000,2,TargetLarge,full,7.202400,0.493065,TargetMedium,0.586366,0.000000,0.586366,0.413634,LargeTargets,1.000000,0.000000,1.000000
126000000000,1,TargetMedium,partial,7.716425,nan,TargetLarge,0.753300,0.000000,0.246700,0.753300,LargeTargets,1.000000,0.000000,1.000000
127000000000,1,TargetMedium,partial,4.851706,nan,TargetMedium,0.918861,0.002926,0.918861,0.078214,LargeTargets,0.997074,0.002926,0.997074
127000000000,2,TargetLarge,partial,11.372356,nan,TargetLarge,0.999666,0.000000,0.000334,0.999666,LargeTargets,1.000000,0.000000,1.000000
128000000000,1,TargetMedium,partial,2.217821,nan,TargetSmall,0.906272,0.906272,0.092530,0.001198,SmallTargets,0.906272,0.906272,0.093728
128000000000,2,TargetLarge,partial,9.294416,nan,TargetLarge,0.977464,0.000000,0.022536,0.977464,LargeTargets,1.000000,0.000000,1.000000
129000000000,1,TargetMedium,partial,6.122052,nan,TargetMedium,0.745180,0.000003,0.745180,0.254817,LargeTargets,0.999997,0.000003,0.999997
129000000000,2,TargetLarge,partial,8.744608,nan,TargetLarge,0.942151,0.000000,0.057849,0.942151,LargeTargets,1.000000,0.000000,1.000000
130000000000,1,TargetMedium,full,3.152063,2.276861,TargetMedium,0.911084,0.005796,0.911084,0.083119,LargeTargets,0.994204,0.005796,0.994204
130000000000,2,TargetLarge,full,9.471999,2.113393,TargetLarge,0.994656,0.000000,0.005344,0.994656,LargeTargets,1.000000,0.000000,1.000000
130000000000,0,TargetSmall,full,0.596171,1.173166,TargetSmall,0.932457,0.932457,0.067113,0.000430,SmallTargets,0.932457,0.932457,0.067543
131000000000,0,TargetSmall,full,1.615902,1.173166,TargetSmall,0.907447,0.907447,0.091799,0.000754,SmallTargets,0.907447,0.907447,0.092553
131000000000,1,TargetMedium,full,3.097968,2.276861,TargetMedium,0.912852,0.006681,0.912852,0.080467,LargeTargets,0.993319,0.006681,0.993319
131000000000,2,TargetLarge,full,12.309957,2.113393,TargetLarge,0.999988,0.000000,0.000012,0.999988,LargeTargets,1.000000,0.000000,1.000000
132000000000,1,TargetMedium,partial,6.478584,nan,TargetMedium,0.651673,0.000000,0.651673,0.348327,LargeTargets,1.000000,0.000000,1.000000
132000000000,2,TargetLarge,partial,9.435016,nan,TargetLarge,0.982532,0.000000,0.017468,0.982532,LargeTargets,1.000000,0.000000,1.000000
133000000000,1,TargetMedium,partial,6.207205,nan,TargetMedium,0.724848,0.000002,0.724848,0.275150,LargeTargets,0.999998,0.000002,0.999998
